CD_GEO_LVL_0,CD_GEO_LVL_1,TX_GEO_DESCR_FR_LVL_1,TX_GEO_DESCR_NL_LVL_1,CD_GEO_LVL_2,TX_GEO_DESCR_FR_LVL_2,TX_GEO_DESCR_NL_LVL_2,CD_SEX_LVL_0,CD_SEX_LVL_1,TX_SEX_DESCR_FR_LVL_1,TX_SEX_DESCR_NL_LVL_1,CD_HST_LVL_0,CD_HST_LVL_1,TX_HST_DESCR_FR_LVL_1,TX_HST_DESCR_NL_LVL_1,CD_HST_LVL_2,TX_HST_DESCR_FR_LVL_2,TX_HST_DESCR_NL_LVL_2,CD_HST_LVL_3,TX_HST_DESCR_FR_LVL_3,TX_HST_DESCR_NL_LVL_3,CD_HST_LVL_4,TX_HST_DESCR_FR_LVL_4,TX_HST_DESCR_NL_LVL_4,CD_SIE_LVL_0,CD_SIE_LVL_1,TX_SIE_DESCR_FR_LVL_1,TX_SIE_DESCR_NL_LVL_1,CD_SIE_LVL_2,TX_SIE_DESCR_FR_LVL_2,TX_SIE_DESCR_NL_LVL_2,CD_CAS_LVL_0,CD_CAS_LVL_1,TX_CAS_DESCR_FR_LVL_1,TX_CAS_DESCR_NL_LVL_1,CD_CAS_LVL_2,TX_CAS_DESCR_FR_LVL_2,TX_CAS_DESCR_NL_LVL_2,CD_POB_LVL_0,CD_POB_LVL_1,TX_POB_DESCR_FR_LVL_1,TX_POB_DESCR_NL_LVL_1,CD_POB_LVL_2,TX_POB_DESCR_FR_LVL_2,TX_POB_DESCR_NL_LVL_2,CD_COC_LVL_0,CD_COC_LVL_1,TX_COC_DESCR_FR_LVL_1,TX_COC_DESCR_NL_LVL_1,CD_COC_LVL_2,TX_COC_DESCR_FR_LVL_2,TX_COC_DESCR_NL_LVL_2,CD_AGE_LVL_0,CD_AGE_LVL_1,TX_AGE_DESCR_FR_LVL_1,TX_AGE_DESCR_NL_LVL_1,CD_AGE_LVL_2,TX_AGE_DESCR_FR_LVL_2,TX_AGE_DESCR_NL_LVL_2,"OBS_VALUE,,,,,,,,,,,,,,,"
BE,BE3,Région wallonne  ,Waals Gewest,BE33,Province de Liège,Provincie Luik,T,F,Femmes,Vrouw,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,NAT,Lieu de naissance en Belgique,Geboren in België,NAT,Lieu de naissance en Belgique,Geboren in België,TOTAL,UNK,Non indiqué,Niet aangegeven,UNK,Non indiqué,Niet aangegeven,TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y_LT5,Moins de 5 ans,Jonger dan 5 jaar,"47,,,,,,,,,,,,,,,"
BE,BE3,Région wallonne  ,Waals Gewest,BE32,Province du Hainaut,Provincie Henegouwen,T,F,Femmes,Vrouw,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,FOR,Lieu de naissance hors Belgique,Geboren in het buitenland,NEU,Hors UE,Buiten de EU,TOTAL,FOR,Etrangers,Buitenlanders,NEU,Citoyenneté d’un pays non membre de l’UE,Staatsburgerschap van een land buiten de EU,TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y_LT5,Moins de 5 ans,Jonger dan 5 jaar,"88,,,,,,,,,,,,,,,"
BE,BE1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,BE10,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,T,F,Femmes,Vrouw,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,UNK,Non indiqué,Niet aangegeven,UNK,Non indiqué,Niet aangegeven,TOTAL,NAT,Belges,Belgen,NAT,Belges,Belgen,TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y_LT5,Moins de 5 ans,Jonger dan 5 jaar,"2,,,,,,,,,,,,,,,"
BE,BE2,Région flamande,Vlaams Gewest,BE22,Province du Limbourg,Provincie Limburg,T,M,Hommes,Man,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,FOR,Lieu de naissance hors Belgique,Geboren in het buitenland,NEU,Hors UE,Buiten de EU,TOTAL,FOR,Etrangers,Buitenlanders,NEU,Citoyenneté d’un pays non membre de l’UE,Staatsburgerschap van een land buiten de EU,TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y_LT5,Moins de 5 ans,Jonger dan 5 jaar,"61,,,,,,,,,,,,,,,"
BE,BE3,Région wallonne  ,Waals Gewest,BE33,Province de Liège,Provincie Luik,T,F,Femmes,Vrouw,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,FOR,Lieu de naissance hors Belgique,Geboren in het buitenland,NEU,Hors UE,Buiten de EU,TOTAL,FOR,Etrangers,Buitenlanders,NEU,Citoyenneté d’un pays non membre de l’UE,Staatsburgerschap van een land buiten de EU,TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y_LT5,Moins de 5 ans,Jonger dan 5 jaar,"138,,,,,,,,,,,,,,,"
BE,BE3,Région wallonne  ,Waals Gewest,BE31,Province du Brabant wallon,Provincie Waals-Brabant,T,F,Femmes,Vrouw,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,NAT,Lieu de naissance en Belgique,Geboren in België,NAT,Lieu de naissance en Belgique,Geboren in België,TOTAL,FOR,Etrangers,Buitenlanders,EU_FOR,Citoyenneté d'un État membre de l'UE (Belgique non compris),Staatsburgerschap van een EU-lidstaat (België niet inbegrepen),TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y_LT5,Moins de 5 ans,Jonger dan 5 jaar,"292,,,,,,,,,,,,,,,"
BE,BE2,Région flamande,Vlaams Gewest,BE25,Province de Flandre occidentale,Provincie West-Vlaanderen,T,F,Femmes,Vrouw,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,NAT,Lieu de naissance en Belgique,Geboren in België,NAT,Lieu de naissance en Belgique,Geboren in België,TOTAL,FOR,Etrangers,Buitenlanders,NEU,Citoyenneté d’un pays non membre de l’UE,Staatsburgerschap van een land buiten de EU,TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y_LT5,Moins de 5 ans,Jonger dan 5 jaar,"297,,,,,,,,,,,,,,,"
BE,BE2,Région flamande,Vlaams Gewest,BE22,Province du Limbourg,Provincie Limburg,T,F,Femmes,Vrouw,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,FOR,Lieu de naissance hors Belgique,Geboren in het buitenland,NEU,Hors UE,Buiten de EU,TOTAL,FOR,Etrangers,Buitenlanders,NEU,Citoyenneté d’un pays non membre de l’UE,Staatsburgerschap van een land buiten de EU,TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y_LT5,Moins de 5 ans,Jonger dan 5 jaar,"43,,,,,,,,,,,,,,,"
BE,BE3,Région wallonne  ,Waals Gewest,BE33,Province de Liège,Provincie Luik,T,M,Hommes,Man,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,NAT,Lieu de naissance en Belgique,Geboren in België,NAT,Lieu de naissance en Belgique,Geboren in België,TOTAL,UNK,Non indiqué,Niet aangegeven,UNK,Non indiqué,Niet aangegeven,TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y_LT5,Moins de 5 ans,Jonger dan 5 jaar,"61,,,,,,,,,,,,,,,"
BE,BE3,Région wallonne  ,Waals Gewest,BE33,Province de Liège,Provincie Luik,T,M,Hommes,Man,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,FOR,Lieu de naissance hors Belgique,Geboren in het buitenland,EU_OTH,Etat membre de l'UE (Belgique non compris),EU-lidstaat (België niet inbegrepen),TOTAL,FOR,Etrangers,Buitenlanders,NEU,Citoyenneté d’un pays non membre de l’UE,Staatsburgerschap van een land buiten de EU,TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y_LT5,Moins de 5 ans,Jonger dan 5 jaar,"17,,,,,,,,,,,,,,,"
BE,BE1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,BE10,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,T,M,Hommes,Man,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,FOR,Lieu de naissance hors Belgique,Geboren in het buitenland,NEU,Hors UE,Buiten de EU,TOTAL,FOR,Etrangers,Buitenlanders,NEU,Citoyenneté d’un pays non membre de l’UE,Staatsburgerschap van een land buiten de EU,TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y_LT5,Moins de 5 ans,Jonger dan 5 jaar,"520,,,,,,,,,,,,,,,"
BE,BE2,Région flamande,Vlaams Gewest,BE22,Province du Limbourg,Provincie Limburg,T,F,Femmes,Vrouw,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,FOR,Lieu de naissance hors Belgique,Geboren in het buitenland,EU_OTH,Etat membre de l'UE (Belgique non compris),EU-lidstaat (België niet inbegrepen),TOTAL,NAT,Belges,Belgen,NAT,Belges,Belgen,TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y_LT5,Moins de 5 ans,Jonger dan 5 jaar,"81,,,,,,,,,,,,,,,"
BE,BE3,Région wallonne  ,Waals Gewest,BE35,Province de Namur,Provincie Namen,T,F,Femmes,Vrouw,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,FOR,Lieu de naissance hors Belgique,Geboren in het buitenland,EU_OTH,Etat membre de l'UE (Belgique non compris),EU-lidstaat (België niet inbegrepen),TOTAL,FOR,Etrangers,Buitenlanders,EU_FOR,Citoyenneté d'un État membre de l'UE (Belgique non compris),Staatsburgerschap van een EU-lidstaat (België niet inbegrepen),TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y_LT5,Moins de 5 ans,Jonger dan 5 jaar,"15,,,,,,,,,,,,,,,"
BE,BE3,Région wallonne  ,Waals Gewest,BE34,Province de Luxembourg,Provincie Luxemburg,T,F,Femmes,Vrouw,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,NAT,Lieu de naissance en Belgique,Geboren in België,NAT,Lieu de naissance en Belgique,Geboren in België,TOTAL,NAT,Belges,Belgen,NAT,Belges,Belgen,TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y_LT5,Moins de 5 ans,Jonger dan 5 jaar,"6464,,,,,,,,,,,,,,,"
BE,BE2,Région flamande,Vlaams Gewest,BE23,Province de Flandre orientale,Provincie Oost-Vlaanderen,T,M,Hommes,Man,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,NAT,Lieu de naissance en Belgique,Geboren in België,NAT,Lieu de naissance en Belgique,Geboren in België,TOTAL,UNK,Non indiqué,Niet aangegeven,UNK,Non indiqué,Niet aangegeven,TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y_LT5,Moins de 5 ans,Jonger dan 5 jaar,"84,,,,,,,,,,,,,,,"
BE,BE3,Région wallonne  ,Waals Gewest,BE32,Province du Hainaut,Provincie Henegouwen,T,M,Hommes,Man,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,NAT,Lieu de naissance en Belgique,Geboren in België,NAT,Lieu de naissance en Belgique,Geboren in België,TOTAL,UNK,Non indiqué,Niet aangegeven,UNK,Non indiqué,Niet aangegeven,TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y_LT5,Moins de 5 ans,Jonger dan 5 jaar,"6,,,,,,,,,,,,,,,"
BE,BE1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,BE10,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,T,F,Femmes,Vrouw,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,FOR,Lieu de naissance hors Belgique,Geboren in het buitenland,NEU,Hors UE,Buiten de EU,TOTAL,UNK,Non indiqué,Niet aangegeven,UNK,Non indiqué,Niet aangegeven,TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y_LT5,Moins de 5 ans,Jonger dan 5 jaar,"5,,,,,,,,,,,,,,,"
BE,BE2,Région flamande,Vlaams Gewest,BE24,Province du Brabant flamand,Provincie Vlaams-Brabant,T,M,Hommes,Man,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,FOR,Lieu de naissance hors Belgique,Geboren in het buitenland,EU_OTH,Etat membre de l'UE (Belgique non compris),EU-lidstaat (België niet inbegrepen),TOTAL,FOR,Etrangers,Buitenlanders,NEU,Citoyenneté d’un pays non membre de l’UE,Staatsburgerschap van een land buiten de EU,TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y_LT5,Moins de 5 ans,Jonger dan 5 jaar,"14,,,,,,,,,,,,,,,"
BE,BE2,Région flamande,Vlaams Gewest,BE22,Province du Limbourg,Provincie Limburg,T,F,Femmes,Vrouw,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,NAT,Lieu de naissance en Belgique,Geboren in België,NAT,Lieu de naissance en Belgique,Geboren in België,TOTAL,FOR,Etrangers,Buitenlanders,NEU,Citoyenneté d’un pays non membre de l’UE,Staatsburgerschap van een land buiten de EU,TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y_LT5,Moins de 5 ans,Jonger dan 5 jaar,"214,,,,,,,,,,,,,,,"
BE,BE1,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,BE10,Région de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,T,F,Femmes,Vrouw,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,FOR,Lieu de naissance hors Belgique,Geboren in het buitenland,NEU,Hors UE,Buiten de EU,TOTAL,FOR,Etrangers,Buitenlanders,EU_FOR,Citoyenneté d'un État membre de l'UE (Belgique non compris),Staatsburgerschap van een EU-lidstaat (België niet inbegrepen),TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y_LT5,Moins de 5 ans,Jonger dan 5 jaar,"96,,,,,,,,,,,,,,,"
BE,BE2,Région flamande,Vlaams Gewest,BE24,Province du Brabant flamand,Provincie Vlaams-Brabant,T,F,Femmes,Vrouw,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,FOR,Lieu de naissance hors Belgique,Geboren in het buitenland,NEU,Hors UE,Buiten de EU,TOTAL,FOR,Etrangers,Buitenlanders,NEU,Citoyenneté d’un pays non membre de l’UE,Staatsburgerschap van een land buiten de EU,TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y_LT5,Moins de 5 ans,Jonger dan 5 jaar,"144,,,,,,,,,,,,,,,"
BE,BE3,Région wallonne  ,Waals Gewest,BE33,Province de Liège,Provincie Luik,T,F,Femmes,Vrouw,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,NAT,Lieu de naissance en Belgique,Geboren in België,NAT,Lieu de naissance en Belgique,Geboren in België,TOTAL,FOR,Etrangers,Buitenlanders,EU_FOR,Citoyenneté d'un État membre de l'UE (Belgique non compris),Staatsburgerschap van een EU-lidstaat (België niet inbegrepen),TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y_LT5,Moins de 5 ans,Jonger dan 5 jaar,"286,,,,,,,,,,,,,,,"
BE,BE3,Région wallonne  ,Waals Gewest,BE31,Province du Brabant wallon,Provincie Waals-Brabant,T,F,Femmes,Vrouw,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,FOR,Lieu de naissance hors Belgique,Geboren in het buitenland,EU_OTH,Etat membre de l'UE (Belgique non compris),EU-lidstaat (België niet inbegrepen),TOTAL,FOR,Etrangers,Buitenlanders,NEU,Citoyenneté d’un pays non membre de l’UE,Staatsburgerschap van een land buiten de EU,TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y_LT5,Moins de 5 ans,Jonger dan 5 jaar,"3,,,,,,,,,,,,,,,"
BE,BE2,Région flamande,Vlaams Gewest,BE21,Province d'Anvers,Provincie Antwerpen,T,F,Femmes,Vrouw,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,NAT,Lieu de naissance en Belgique,Geboren in België,NAT,Lieu de naissance en Belgique,Geboren in België,TOTAL,FOR,Etrangers,Buitenlanders,NEU,Citoyenneté d’un pays non membre de l’UE,Staatsburgerschap van een land buiten de EU,TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y_LT5,Moins de 5 ans,Jonger dan 5 jaar,"1485,,,,,,,,,,,,,,,"
BE,BE2,Région flamande,Vlaams Gewest,BE24,Province du Brabant flamand,Provincie Vlaams-Brabant,T,M,Hommes,Man,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,FOR,Lieu de naissance hors Belgique,Geboren in het buitenland,NEU,Hors UE,Buiten de EU,TOTAL,FOR,Etrangers,Buitenlanders,NEU,Citoyenneté d’un pays non membre de l’UE,Staatsburgerschap van een land buiten de EU,TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y_LT5,Moins de 5 ans,Jonger dan 5 jaar,"160,,,,,,,,,,,,,,,"
BE,BE3,Région wallonne  ,Waals Gewest,BE32,Province du Hainaut,Provincie Henegouwen,T,F,Femmes,Vrouw,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,FOR,Lieu de naissance hors Belgique,Geboren in het buitenland,NEU,Hors UE,Buiten de EU,TOTAL,UNK,Non indiqué,Niet aangegeven,UNK,Non indiqué,Niet aangegeven,TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y_LT5,Moins de 5 ans,Jonger dan 5 jaar,"1,,,,,,,,,,,,,,,"
BE,BE3,Région wallonne  ,Waals Gewest,BE35,Province de Namur,Provincie Namen,T,M,Hommes,Man,TOTAL,PRV,Personnes vivant dans un ménage privé,Personen in een particulier huishouden,FAM,Personnes membres d'un noyau familial,Personen in een familiekern,CH_PAR,Fils/filles,Zonen/dochters,CH_CPL,Pas d'un parent isolé,Niet van alleenstaande ouder,EMP,NAP,Sans objet,Niet van toepassing,NAP,Sans objet,Niet van toepassing,POP,INAC,Personnes inactives,Inactief,INAC,Personnes inactives,Inactief,TOTAL,FOR,Lieu de naissance hors Belgique,Geboren in het buitenland,EU_OTH,Etat membre de l'UE (Belgique non compris),EU-lidstaat (België niet inbegrepen),TOTAL,FOR,Etrangers,Buitenlanders,EU_FOR,Citoyenneté d'un État membre de l'UE (Belgique non compris),Staatsburgerschap van een EU-lidstaat (België niet inbegrepen),TOTAL,Y_LT15,Moins de 15 ans,Jonger dan 15 jaar,Y_LT5,Moins de 5 ans,Jonger dan 5 jaar,"19,,,,,,,,,,,,,,,"
